image,url,brandLogo,brandUrl,model,description,price
/aircon/stock.png,https://www.midea.com/sg/,/brands/midea.png,https://www.midea.com/sg/,MIDEA SYSTEM 2 AIRCON-W/WIFI MAE-3M21D/2XMSEID-09,2x9000 BTU,2469
/aircon/stock.png,https://www.midea.com/sg/,/brands/midea.png,https://www.midea.com/sg/,MIDEA SYSTEM 4 AIRCON-W/O WIFI MAE-4M28D/3XMSEID-09(S)/1XMSEID-18(S),"3x9000, 1x18000 BTU",3779
/aircon/stock.png,https://www.midea.com/sg/,/brands/midea.png,https://www.midea.com/sg/,MIDEA SYSTEM 4 AIRCON-W/O WIFI MAE-4M28D/2XMSEID-09(S)/2XMSEID-12(S),"2x9000, 2x12000 BTU",3739
/aircon/stock.png,https://www.midea.com/sg/,/brands/midea.png,https://www.midea.com/sg/,MIDEA SYSTEM 4 AIRCON-W/O WIFI MAE-4M28D/3XMSEID-09(S)/1XMSEID-12(S),"3x9000, 1x12000 BTU",3699
/aircon/stock.png,https://www.midea.com/sg/,/brands/midea.png,https://www.midea.com/sg/,MIDEA SYSTEM 4 AIRCON-W/WIFI MAE-4M28D/2XMSEID-09/1XMSEID-12/1XMSEID-18,"2x9000, 1x12000, 1x18000 BTU",4079
/aircon/stock.png,https://www.midea.com/sg/,/brands/midea.png,https://www.midea.com/sg/,MIDEA SYSTEM 4 AIRCON-W/WIFI MAE-4M28D/3XMSEID-09/1XMSEID-18,"3x9000, 1x18000 BTU",4039
/aircon/stock.png,https://www.midea.com/sg/,/brands/midea.png,https://www.midea.com/sg/,MIDEA SYSTEM 4 AIRCON-W/WIFI MAE-4M28D/2XMSEID-09/2XMSEID-12,"2x9000, 2x12000 BTU",4019
/aircon/stock.png,https://www.midea.com/sg/,/brands/midea.png,https://www.midea.com/sg/,MIDEA SYSTEM 4 AIRCON-W/WIFI MAE-4M28D/3XMSEID-09/1XMSEID-12,"3x9000, 1x12000 BTU",3969
/aircon/stock.png,https://www.midea.com/sg/,/brands/midea.png,https://www.midea.com/sg/,MIDEA SYSTEM 3 AIRCON-W/WIFI MAE-3M25E/3XMSEID-12,3x12000 BTU,3539
/aircon/stock.png,https://www.midea.com/sg/,/brands/midea.png,https://www.midea.com/sg/,MIDEA SYSTEM 3 AIRCON-W/WIFI MAE-3M25E/1XMSEID-09/2XMSEID-12,"1x9000, 2x12000 BTU",3499
/aircon/stock.png,https://www.midea.com/sg/,/brands/midea.png,https://www.midea.com/sg/,MIDEA SYSTEM 3 AIRCON-W/WIFI MAE-3M25E/2XMSEID-09/1XMSEID-12,"2x9000, 1x12000 BTU",3459
/aircon/stock.png,https://www.midea.com/sg/,/brands/midea.png,https://www.midea.com/sg/,MIDEA SYSTEM 3 AIRCON-W/WIFI MAE-3M25E/3XMSEID-09,3x9000 BTU,3409
/aircon/stock.png,https://www.midea.com/sg/,/brands/midea.png,https://www.midea.com/sg/,MIDEA SYSTEM 2 AIRCON-W/WIFI MAE-3M25E/2XMSEID-12,2x12000 BTU,2809
/aircon/stock.png,https://www.midea.com/sg/,/brands/midea.png,https://www.midea.com/sg/,MIDEA SYSTEM 2 AIRCON-W/WIFI MAE-3M25E/1XMSEID-09/1XMSEID-12,"1x9000, 1x12000 BTU",2769
/aircon/stock.png,https://www.midea.com/sg/,/brands/midea.png,https://www.midea.com/sg/,MIDEA SYSTEM 2 AIRCON-W/WIFI MAE-3M25E/2XMSEID-09,2x9000 BTU,2729
/aircon/stock.png,https://www.midea.com/sg/,/brands/midea.png,https://www.midea.com/sg/,MIDEA SYSTEM 1 AIRCON MAS-1S12D/MSAS-12D,12000 BTU - 4 TICKS,1359
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 4 AIRCON MXY-4H33VG/3XMSXY-FP13VG/1XMSXY-FP24VG,3X12000 & 1X24000 BTU,5199
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 4 AIRCON MXY-4H33VG/3XMSXY-FP13VG/1XMSXY-FP18VG,3X12000 & 1X18000 BTU,5149
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 4 AIRCON MXY-4H33VG/2XMSXY-FP13VG/2XMSXY-FP18VG,2X12000 & 2X18000 BTU,5179
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 4 AIRCON MXY-4H33VG/4XMSXY-FP13VG,4X12000 BTU,5119
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 4 AIRCON MXY-4H33VG/1XMSXY-FP10VG/2XMSXY-FP13VG/1XMSXY-FP24,"1X9000, 2X12000 & 1X24000 BTU",5149
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 4 AIRCON MXY-4H33VG/1XMSXY-FP10VG/2XMSXY-FP13VG/1XMSXY-FP18,"1X9000, 2X12000 & 1X18000 BTU",5099
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 4 AIRCON MXY-4H33VG/2XMSXY-FP10VG/1XMSXY-FP13VG/1XMSXY-FP24,"2X9000, 1X12000 & 1X24000 BTU",5099
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 4 AIRCON MXY-4H33VG/2XMSXY-FP10VG/1XMSXY-FP13VG/1XMSXY-FP18,"2X9000, 1X12000 & 1X18000 BTU",5059
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 4 AIRCON MXY-4H33VG/1XMSXY-FP10VG/1XMSXY-FP13VG/2XMSXY-FP18,"1X9000, 1X12000 & 2X18000 BTU",5129
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 4 AIRCON MXY-4H33VG/2XMSXY-FP10VG/2XMSXY-FP18VG,2X9000 & 2X18000 BTU,5079
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 4 AIRCON MXY-4H33VG/2XMSXY-FP10VG/2XMSXY-FP13VG,2X9000 & 2X12000 BTU,5029
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 4 AIRCON MXY-4H33VG/3XMSXY-FP10VG/1XMSXY-FP24VG,3X9000 & 1X24000 BTU,5059
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 4 AIRCON MXY-4H33VG/3XMSXY-FP10VG/1XMSXY-FP20VG,3X9000 & 1X20000 BTU,5029
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 4 AIRCON MXY-4H33VG/3XMSXY-FP10VG/1XMSXY-FP18VG,3X9000 & 1X18000 BTU,5009
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 4 AIRCON MXY-4H33VG/3XMSXY-FP10VG/1XMSXY-FP13VG,3X9000 & 1X12000 BTU,4979
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 4 AIRCON MXY-4H33VG/4XMSXY-FP10VG,4X9000 BTU,4929
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 5 AIRCON MXY-5H48VG/5XMSXY-FP10VG,5X9000 BTU,6799
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 5 AIRCON MXY-5H48VG/2XMSXY-FP10VG/1XMSXY-FP13VG/2XMSXY-FP24,"2X9000, 1X12000 & 2X24000 BTU",7099
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 5 AIRCON MXY-5H48VG/2XMSXY-FP10VG/1XMSXY-FP13VG/2XMSXY-FP20,"2X9000, 1X12000 & 2X20000 BTU",7039
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 5 AIRCON MXY-5H48VG/2XMSXY-FP10VG/1XMSXY-FP13VG/2XMSXY-FP18,"2X9000, 1X12000 & 2X18000 BTU",6999
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 5 AIRCON MXY-5H48VG/2XMSXY-FP10VG/2XMSXY-FP13VG/1XMSXY-FP24,"2X9000, 2X12000 & 1X24000 BTU",7019
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 5 AIRCON MXY-5H48VG/2XMSXY-FP10VG/2XMSXY-FP13VG/1XMSXY-FP18,"2X9000, 2X12000 & 1X18000 BTU",6969
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 5 AIRCON MXY-5H48VG/2XMSXY-FP10VG/3XMSXY-FP13VG,2X9000 & 3X12000 BTU,6939
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 5 AIRCON MXY-5H48VG/3XMSXY-FP10VG/1XMSXY-FP18VG/1XMSXY-FP24,"3X9000, 1X18000 & 1X24000 BTU",6999
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 5 AIRCON MXY-5H48VG/3XMSXY-FP10VG/2XMSXY-FP18VG,3X9000 & 2X18000 BTU,6949
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 5 AIRCON MXY-5H48VG/3XMSXY-FP10VG/1XMSXY-FP13VG/1XMSXY-FP24,"3X9000, 1X12000 & 1X24000 BTU",6969
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 5 AIRCON MXY-5H48VG/3XMSXY-FP10VG/1XMSXY-FP13VG/1XMSXY-FP20,"3X9000, 1X12000 & 1X20000 BTU",6939
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 5 AIRCON MXY-5H48VG/3XMSXY-FP10VG/1XMSXY-FP13VG/1XMSXY-FP18,"3X9000, 1X12000 & 1X18000 BTU",6919
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 5 AIRCON MXY-5H48VG/3XMSXY-FP10VG/2XMSXY-FP13VG,3X9000 & 2X12000 BTU,6899
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 5 AIRCON MXY-5H48VG/4XMSXY-FP10VG/1XMSXY-FP24VG,4X9000 & 1X24000 BTU,6919
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 5 AIRCON MXY-5H48VG/4XMSXY-FP10VG/1XMSXY-FP20VG,4X9000 & 1X20000 BTU,6899
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 5 AIRCON MXY-5H48VG/4XMSXY-FP10VG/1XMSXY-FP18VG,4X9000 & 1X18000 BTU,6879
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 5 AIRCON MXY-5H48VG/4XMSXY-FP10VG/1XMSXY-FP13VG,4X9000 & 1X12000 BTU,6849
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 4 AIRCON MXY-4H38VG/3XMSXY-FP13VG/1XMSXY-FP24VG,3X12000 & 1X24000 BTU,5689
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 4 AIRCON MXY-4H38VG/3XMSXY-FP13VG/1XMSXY-FP18VG,3X12000 & 1X18000 BTU,5639
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 4 AIRCON MXY-4H38VG/4XMSXY-FP13VG,4X12000 BTU,5609
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 4 AIRCON MXY-4H38VG/1XMSXY-FP10VG/2XMSXY-FP13VG/1XMSXY-FP24,"1X9000, 2X12000 & 1X24000 BTU",5639
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 4 AIRCON MXY-4H38VG/1XMSXY-FP10VG/2XMSXY-FP13VG/1XMSXY-FP20,"1X9000, 2X12000 & 1X20000 BTU",5609
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 4 AIRCON MXY-4H38VG/1XMSXY-FP10VG/3XMSXY-FP13VG,1X9000 & 3X12000 BTU,5559
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 4 AIRCON MXY-4H38VG/1XMSXY-FP10VG/1XMSXY-FP13VG/2XMSXY-FP18,"1X9000, 1X12000 & 2X18000 BTU",5619
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 4 AIRCON MXY-4H38VG/2XMSXY-FP10VG/2XMSXY-FP18VG,2X9000 & 2X18000 BTU,5569
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 4 AIRCON MXY-4H38VG/2XMSXY-FP10VG/1XMSXY-FP18VG/1XMSXY-FP24,"2X9000, 1X18000 & 1X24000 BTU",5619
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 4 AIRCON MXY-4H38VG/2XMSXY-FP10VG/1XMSXY-FP13VG/1XMSXY-FP24,"2X9000, 1X12000 & 1X24000 BTU",5589
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 4 AIRCON MXY-4H38VG/2XMSXY-FP10VG/1XMSXY-FP13VG/1XMSXY-FP20,"2X9000, 1X12000 & 1X20000 BTU",5559
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 4 AIRCON MXY-4H38VG/2XMSXY-FP10VG/1XMSXY-FP13VG/1XMSXY-FP18,"2X9000, 1X12000 & 1X18000 BTU",5539
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 4 AIRCON MXY-4H38VG/2XMSXY-FP10VG/2XMSXY-FP13VG,2X9000 & 2X12000 BTU,5509
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 4 AIRCON MXY-4H38VG/3XMSXY-FP10VG/1XMSXY-FP24VG,3X9000 & 1X24000 BTU,5539
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 4 AIRCON MXY-4H38VG/3XMSXY-FP10VG/1XMSXY-FP20VG,3X9000 & 1X20000 BTU,5509
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 4 AIRCON MXY-4H38VG/3XMSXY-FP10VG/1XMSXY-FP18VG,3X9000 & 1X18000 BTU,5489
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 4 AIRCON MXY-4H38VG/3XMSXY-FP10VG/1XMSXY-FP13VG,3X9000 & 1X12000 BTU,5459
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 4 AIRCON MXY-4H38VG/4XMSXY-FP10VG,4X9000 BTU,5419
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 3 AIRCON MXY-3H28VG/1XMSXY-FP13VG/1XMSXY-FP18VG/1XMSXY-FP24,"1X12000, 1X18000 & 1X24000 BTU",4219
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 3 AIRCON MXY-3H28VG/1XMSXY-FP13VG/1XMSXY-FP18VG/1XMSXY-FP20,"1X12000, 1X18000 & 1X20000 BTU",4189
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 3 AIRCON MXY-3H28VG/1XMSXY-FP13VG/2XMSXY-FP18VG,1X12000 & 2X18000 BTU,4169
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 3 AIRCON MXY-3H28VG/2XMSXY-FP13VG/1XMSXY-FP24VG,2X12000 & 1X24000 BTU,4189
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 3 AIRCON MXY-3H28VG/2XMSXY-FP13VG/1XMSXY-FP20VG,2X12000 & 1X20000 BTU,4159
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 3 AIRCON MXY-3H28VG/2XMSXY-FP13VG/1XMSXY-FP18VG,2X12000 & 1X18000 BTU,4149
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 3 AIRCON MXY-3H28VG/3XMSXY-FP13VG,3X12000 BTU,4119
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 3 AIRCON MXY-3H28VG/1XMSXY-FP10VG/2XMSXY-FP18VG,1X9000 & 2X18000 BTU,4129
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 3 AIRCON MXY-3H28VG/1XMSXY-FP10VG/2XMSXY-FP13VG,1X9000 & 2X13000 BTU,4069
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 3 AIRCON MXY-3H28VG/1XMSXY-FP10VG/1XMSXY-FP13VG/1XMSXY-FP24,"1X9000, 1X12000 & 1X24000 BTU",4149
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 3 AIRCON MXY-3H28VG/1XMSXY-FP10VG/1XMSXY-FP13VG/1XMSXY-FP20,"1X9000, 1X12000 & 1X20000 BTU",4119
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 3 AIRCON MXY-3H28VG/1XMSXY-FP10VG/1XMSXY-FP13VG/1XMSXY-FP18,"1X9000, 1X12000 & 1X18000 BTU",4099
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 3 AIRCON MXY-3H28VG/2XMSXY-FP10VG/1XMSXY-FP24VG,2X9000 & 1X24000 BTU,4099
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 3 AIRCON MXY-3H28VG/2XMSXY-FP10VG/1XMSXY-FP20VG,2X9000 & 1X20000 BTU,4069
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 3 AIRCON MXY-3H28VG/2XMSXY-FP10VG/1XMSXY-FP18VG,2X9000 & 1X18000 BTU,4049
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 3 AIRCON MXY-3H28VG/2XMSXY-FP10VG/1XMSXY-FP13VG,2X9000 & 1X12000 BTU,4019
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 3 AIRCON MXY-3H28VG/3XMSXY-FP10VG,3X9000 BTU,3969
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 2 AIRCON MXY-2H20VF/1XMSXY-FP18VG/1XMSXY-FP20VG,1X18000 & 1X20000 BTU,2829
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 2 AIRCON MXY-2H20VF/2XMSXY-FP18VG,2X18000 BTU,2809
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 2 AIRCON MXY-2H20VF/1XMSXY-FP13VG/1XMSXY-FP20VG,1X12000 & 1X20000 BTU,2799
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 2 AIRCON MXY-2H20VF/1XMSXY-FP13VG/1XMSXY-FP18VG,1X12000 & 1X18000 BTU,2779
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 2 AIRCON MXY-2H20VF/2XMSXY-FP13VG,2X12000 BTU,2759
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 2 AIRCON MXY-2H20VF/1XMSXY-FP10VG/1XMSXY-FP20VG,1X9000 & 1X20000 BTU,2759
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 2 AIRCON MXY-2H20VF/1XMSXY-FP10VG/1XMSXY-FP18VG,1X9000 & 1X18000 BTU,2739
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 2 AIRCON MXY-2H20VF/1XMSXY-FP10VG/1XMSXY-FP13VG,1X9000 & 1X12000 BTU,2709
/aircon/stock.png,https://sg.mitsubishielectric.com/,/brands/mitsubishi.svg,https://sg.mitsubishielectric.com/,MITSUBISHI SYSTEM 2 AIRCON MXY-2H20VF/2XMSXY-FP10VG,2X9000 BTU,2659
/aircon/stock.png,https://www.mhi.com/,/brands/mitsubishi-heavy.svg,https://www.mhi.com/,MITSUBISHI HV SYS 1 AIRCON SRC13YVS-W7/SRK13YVS-W7,1X12000 BTU - 4 TICKS,1449
/aircon/stock.png,https://www.mhi.com/,/brands/mitsubishi-heavy.svg,https://www.mhi.com/,MITSUBISHI HV SYS 1 AIRCON SRC10YVS-W7/SRK10YVS-W7,1X9000 BTU - 5 TICKS,1359
/aircon/stock.png,https://www.mhi.com/,/brands/mitsubishi-heavy.svg,https://www.mhi.com/,MITSUBISHI HV SYS 1 AIRCON SRC24YVS-W7/SRK24YVS-W7,1X24000 BTU - 3 TICKS,2229
/aircon/stock.png,https://www.mhi.com/,/brands/mitsubishi-heavy.svg,https://www.mhi.com/,MITSUBISHI HV SYS 1 AIRCON SRC18YVS-W7/SRK18YVS-W7,1X18000 BTU - 2 TICKS,2019
